USAF   ,WBAN  ,STATION NAME                  ,CTRY ,ST ,CALL  ,LAT     ,LON      ,ELEV(M)
720625 ,00212 ,BLACKWELL TONKAWA MUNICIPAL A ,US   ,OK ,KBKN  ,+36.750 ,-097.350 ,+0314.3
720626 ,00213 ,PAMPA MESA VISTA AIRPORT      ,US   ,TX ,KBPC  ,+35.883 ,-101.033 ,+0845.2
720626 ,99999 ,PAMPA M VISTA                 ,US   ,TX ,KBPC  ,+35.883 ,-101.033 ,+0845.0
720627 ,00214 ,STIGLER REGIONAL AIRPORT      ,US   ,OK ,KGZL  ,+35.283 ,-095.100 ,+0183.2
720628 ,00215 ,CLARENCE E PAGE MUNICIPAL AIR ,US   ,OK ,KRCE  ,+35.483 ,-097.817 ,+0413.0
720628 ,99999 ,OKLAHOMA CITY/PAGE            ,US   ,OK ,KRCE  ,+35.483 ,-097.817 ,+0413.0
720629 ,00216 ,JACK BARSTOW AIRPORT          ,US   ,MI ,KIKW  ,+43.663 ,-084.261 ,+0194.2
720631 ,00217 ,MARLBORO COUNTY JETPORT H E A ,US   ,SC ,KBBP  ,+34.617 ,-079.733 ,+0045.1
720631 ,99999 ,MARLBORO CO JETPORT H E AVENT ,US   ,SC ,KBBP  ,+34.622 ,-079.734 ,+0044.8
720632 ,00218 ,SUMMERVILLE AIRPORT           ,US   ,SC ,KDYB  ,+33.063 ,-080.279 ,+0017.1
720633 ,00219 ,HARTSVILLE REGIONAL AIRPORT   ,US   ,SC ,KHVS  ,+34.400 ,-080.117 ,+0111.3
720634 ,00220 ,FAIRFIELD COUNTY AIRPORT      ,US   ,SC ,KFDW  ,+34.315 ,-081.109 ,+0176.2
720635 ,00221 ,H A CLARK MEMORIAL FIELD AIRP ,US   ,AZ ,KCMR  ,+35.300 ,-112.200 ,+2035.2
720636 ,00222 ,CLINTON MEMORIAL AIRPORT      ,US   ,MO ,KGLY  ,+38.350 ,-093.683 ,+0251.2
720636 ,99999 ,CLINTON MEM                   ,US   ,MO ,KGLY  ,+38.357 ,-093.684 ,+0250.5
720637 ,00223 ,HOUSTON SOUTHWEST AIRPORT     ,US   ,TX ,KAXH  ,+29.500 ,-095.477 ,+0021.0
720638 ,00224 ,BEND MUNICIPAL AIRPORT        ,US   ,OR ,KBDN  ,+44.095 ,-121.200 ,+1055.2
720639 ,00225 ,HORSESHOE BAY RESORT AIRPORT  ,US   ,TX ,KDZB  ,+30.533 ,-098.367 ,+0333.2
720641 ,99999 ,SCHRIEVER AFB                 ,US   ,CO ,KSHM  ,+38.800 ,-104.517 ,+1899.5
720642 ,99999 ,CHEYENNE MTN AS               ,US   ,CO ,KCWN  ,+38.750 ,-104.850 ,+2114.0
720643 ,54940 ,FOREST CITY MUNICIPAL AIRPORT ,US   ,IA ,KFXY  ,+43.235 ,-093.624 ,+0374.6
720643 ,99999 ,FOREST CITY MUNI              ,US   ,IA ,KFXY  ,+43.233 ,-093.783 ,+0375.0
720644 ,00226 ,BUCKEYE MUNICIPAL AIRPORT     ,US   ,AZ ,KBXK  ,+33.417 ,-112.683 ,+0311.2
720644 ,99999 ,BUCKEYE MUNI                  ,US   ,AZ ,KBXK  ,+33.420 ,-112.686 ,+0311.2
720645 ,00227 ,PLACERVILLE AIRPORT           ,US   ,CA ,KPVF  ,+38.717 ,-120.750 ,+0787.3
720646 ,00228 ,HALF MOON BAY AIRPORT         ,US   ,CA ,KHAF  ,+37.513 ,-122.501 ,+0020.1
720647 ,00229 ,LAMPASAS AIRPORT              ,US   ,TX ,KLZZ  ,+31.106 ,-098.196 ,+0370.0
720648 ,00230 ,AUSTIN EXECUTIVE AIRPORT      ,US   ,TX ,KEDC  ,+30.395 ,-097.567 ,+0188.1
720649 ,00231 ,HALIFAX NORTHAMPTON REGIONAL  ,US   ,NC ,KIXA  ,+36.330 ,-077.635 ,+0044.2
720651 ,00232 ,UNION COUNTY AIRPORT          ,US   ,OH ,KMRT  ,+40.225 ,-083.352 ,+0311.2
720652 ,00433 ,BRIDGEPORT SONORA JUNCTION    ,US   ,CA ,KBAN  ,+38.356 ,-119.519 ,+2057.1
720652 ,99999 ,USMC MTN WARFARE TRAINING CEN ,US   ,CA ,KBAN  ,+38.350 ,-119.517 ,+2067.2
720654 ,99999 ,CORNING MUNI                  ,US   ,AR ,      ,+36.404 ,-090.648 ,+0089.3
720655 ,00235 ,CRYSTAL RIVER AIRPORT         ,US   ,FL ,KCGC  ,+28.867 ,-082.567 ,+0003.1
720656 ,99999 ,MIDDLETON MUNI MOREY FLD      ,US   ,WI ,      ,+43.114 ,-089.532 ,+0282.9
720657 ,99999 ,HINCKLEY/FIELD OF DREAMS AIRP ,US   ,MN ,      ,+46.023 ,-092.895 ,+0311.0
720658 ,99999 ,SAUK CENTRE MUNI              ,US   ,MN ,      ,+45.707 ,-094.933 ,+0379.2
720659 ,00239 ,OZONA MUNICIPAL AIRPORT       ,US   ,TX ,KOZA  ,+30.735 ,-101.203 ,+0726.0
720661 ,99999 ,IONIA CO                      ,US   ,MI ,      ,+42.938 ,-085.061 ,+0249.3
720663 ,99999 ,VIROQUA MUNI                  ,US   ,WI ,      ,+43.579 ,-090.913 ,+0393.8
720664 ,00242 ,INDEPENDENCE OIL PLATFORM     ,US   ,LA ,KIPN  ,+28.083 ,-087.983 ,+0224.0
720664 ,99999 ,OIL PLATFORM/INDEPENDENCE     ,US   ,LA ,KIPN  ,+28.083 ,-087.983 ,+0223.7
720665 ,00243 ,MAGNOLIA OIL PLATFORM         ,US   ,LA ,KGBK  ,+27.200 ,-092.200 ,+0224.0
720665 ,99999 ,OIL PLATFORM/MAGNOLIA         ,US   ,LA ,KGBK  ,+27.200 ,-092.200 ,+0223.7
720666 ,00244 ,SHIP SHOAL OIL PLATFORM       ,US   ,LA ,KSPR  ,+28.600 ,-091.200 ,+0224.0
720666 ,99999 ,OIL PLATFORM/SHIP SHOAL       ,US   ,LA ,KSPR  ,+28.600 ,-091.200 ,+0223.7
720667 ,99999 ,OIL PLATFORM/INNOVATOR        ,US   ,MS ,KMYT  ,+28.217 ,-089.617 ,+0223.7
720668 ,00246 ,EAST BREAKS OIL PLATFORM      ,US   ,TX ,KEMK  ,+27.817 ,-094.317 ,+0224.0
720668 ,99999 ,OIL PLATFORM/EAST BREAKS      ,US   ,TX ,KEMK  ,+27.817 ,-094.317 ,+0223.7
720669 ,00247 ,GUNNISON OIL PLATFORM         ,US   ,TX ,KGUL  ,+27.300 ,-093.533 ,+0224.0
720669 ,99999 ,OIL PLATFORM/GUNNISON         ,US   ,TX ,KGUL  ,+27.300 ,-093.533 ,+0223.7
720671 ,00248 ,JESUP WAYNE COUNTY AIRPORT    ,US   ,GA ,KJES  ,+31.554 ,-081.883 ,+0033.2
720671 ,99999 ,JESUP WAYNE CO                ,US   ,GA ,KJES  ,+31.554 ,-081.883 ,+0032.9
720672 ,00485 ,FLAGLER COUNTY EXECUTIVE AIRP ,US   ,FL ,KFIN  ,+29.467 ,-081.206 ,+0010.1
720674 ,00249 ,WEST GEORGIA REGIONAL AIRPORT ,US   ,GA ,KCTJ  ,+33.633 ,-085.150 ,+0354.2
720675 ,99999 ,INDIAN SPRINGS RANGE 63       ,US   ,NV ,KL63  ,+36.530 ,-115.570 ,+0972.0
720681 ,99999 ,CALAVERAS CO MAURY RASMUSSEN  ,US   ,CA ,KCPU  ,+38.146 ,-120.648 ,+0403.9
720684 ,99999 ,PHIFER AFLD                   ,US   ,WY ,KEAN  ,+42.050 ,-104.933 ,+1455.1
720687 ,99999 ,HEMET RYAN                    ,US   ,CA ,KHMT  ,+33.733 ,-117.017 ,+0460.9
720699 ,03724 ,CARROLL CO RGNL/JJACK B POAGE ,US   ,MD ,KDMW  ,+39.608 ,-077.008 ,+0240.5
720699 ,99999 ,CARROLL CO RGNL JAC           ,US   ,MD ,KDMW  ,+39.608 ,-077.008 ,+0240.0
720701 ,54942 ,OSCEOLA MUNICIPAL AIRPORT     ,US   ,IA ,KI75  ,+41.052 ,-093.689 ,+0339.9
720701 ,99999 ,OSCEOLA MUNI                  ,US   ,IA ,KI75  ,+41.050 ,-093.683 ,+0338.0
720705 ,99999 ,JAMES A RHODES                ,US   ,OH ,KI43  ,+38.981 ,-082.578 ,+0221.3
720708 ,53849 ,RANGE B                       ,US   ,MS ,KNJW  ,+32.800 ,-088.833 ,+0164.6
720709 ,99999 ,PUTNAM COUNTY AIRPORT         ,US   ,OH ,KOWX  ,+41.036 ,-083.982 ,+0232.6
720712 ,00250 ,HENRY TIFT MYERS AIRPORT      ,US   ,GA ,KTMA  ,+31.429 ,-083.489 ,+0108.2
720713 ,00251 ,DARKE COUNTY AIRPORT          ,US   ,OH ,KVES  ,+40.204 ,-084.532 ,+0307.2
720714 ,00252 ,PAULDING NORTHWEST ATLANTA AI ,US   ,GA ,KPUJ  ,+33.912 ,-084.941 ,+0393.2
720716 ,99999 ,LURAY CAVERNS                 ,US   ,VA ,KW45  ,+38.667 ,-078.501 ,+0274.9
720717 ,00442 ,WEST DELTA 27A                ,US   ,MS ,KDLP  ,+29.117 ,-089.550 ,+0036.3
720717 ,99999 ,WEST DELTA OIL PLATFORM       ,US   ,MS ,KDLP  ,+29.117 ,-089.550 ,+0224.0
720718 ,00253 ,MISSISSIPPI CANYON 311 A      ,US   ,LA ,KMDJ  ,+28.643 ,-089.794 ,+0224.0
720718 ,99999 ,MISSISSIPPI CANYON OIL PLATFO ,US   ,LA ,KMDJ  ,+28.650 ,-089.800 ,+0224.0
720719 ,00254 ,EAST CAMERON 278 OIL PLATFORM ,US   ,LA ,KEHC  ,+28.433 ,-092.883 ,+0224.0
720719 ,99999 ,EAST CAMERON OIL PLATFORM     ,US   ,LA ,KEHC  ,+28.433 ,-092.883 ,+0224.0
720721 ,00255 ,SABINE OIL PLATFORM           ,US   ,LA ,KVBS  ,+29.483 ,-093.633 ,+0224.0
720721 ,99999 ,SABINE OIL PLATFORM           ,US   ,LA ,KVBS  ,+29.483 ,-093.633 ,+0224.0
720722 ,00256 ,SOUTH MARSH 268 OIL PLATFORM  ,US   ,LA ,KSCF  ,+29.117 ,-091.867 ,+0224.0
720722 ,99999 ,S MARSH OIL PLATFORM          ,US   ,LA ,KSCF  ,+29.117 ,-091.867 ,+0224.0
720723 ,00257 ,VERMILLION 26 OIL PLATFORM    ,US   ,LA ,KVNP  ,+29.467 ,-092.367 ,+0224.0
720723 ,99999 ,VERMILLION OIL PLATFORM       ,US   ,LA ,KVNP  ,+29.467 ,-092.367 ,+0224.0
720724 ,99999 ,BELEN RGNL ARPT               ,US   ,NM ,KBRG  ,+34.646 ,-106.836 ,+1584.8
720725 ,00434 ,BRAZOS 133B                   ,US   ,TX ,KBBF  ,+28.058 ,-095.872 ,+0000.0
720725 ,99999 ,BRAZOS 133                    ,US   ,TX ,KBBF  ,+27.835 ,-096.011 ,+0000.0
720726 ,00259 ,GALVESTON 424 OIL PLATFORM    ,US   ,TX ,KGVX  ,+28.577 ,-094.977 ,+0000.3
720726 ,99999 ,GALVESTON 424                 ,US   ,TX ,KGVX  ,+28.577 ,-094.977 ,+0000.0
720727 ,00260 ,HIGH ISLAND 376               ,US   ,TX ,KHQI  ,+27.962 ,-093.671 ,+0000.3
720727 ,99999 ,HIGH ISLAND 376               ,US   ,TX ,KHQI  ,+27.962 ,-093.671 ,+0000.0
720729 ,00435 ,BRAZOS 451 OILP               ,US   ,TX ,KBQX  ,+28.500 ,-095.716 ,+0034.1
720729 ,99999 ,BRAZOS 451                    ,US   ,TX ,KBQX  ,+28.500 ,-095.717 ,+0000.0
720731 ,00261 ,MUSTANG ISLAND 31             ,US   ,TX ,KMIU  ,+27.283 ,-096.733 ,+0000.3
720731 ,99999 ,MUSTANG ISLAND 31             ,US   ,TX ,KMIU  ,+27.283 ,-096.733 ,+0000.0
720732 ,99999 ,MUSTANG ISLAND A85A           ,US   ,TX ,KMZG  ,+27.733 ,-096.183 ,+0009.0
720733 ,99999 ,BOERNE STAGE FLD              ,US   ,TX ,      ,+29.724 ,-098.695 ,+0422.1
720734 ,00264 ,NAMPA MUNICIPAL AIRPORT       ,US   ,ID ,KMAN  ,+43.581 ,-116.523 ,+0773.3
720735 ,73805 ,NORTHWEST FLORIDA BEACHES INT ,US   ,FL ,KECP  ,+30.349 ,-085.788 ,+0017.4
720735 ,99999 ,NW PANAMA CITY INTL           ,US   ,FL ,KECP  ,+30.358 ,-085.799 ,+0021.0
720736 ,00265 ,FULTON COUNTY AIRPORT         ,US   ,IN ,KRCR  ,+41.066 ,-086.182 ,+0241.1
720737 ,00266 ,CARRINGTON MUNICIPAL AIRPORT  ,US   ,ND ,K46D  ,+47.451 ,-099.151 ,+0490.1
720738 ,00267 ,THOMASVILLE REGIONAL AIRPORT  ,US   ,GA ,KTVI  ,+30.902 ,-083.881 ,+0080.2
720739 ,00268 ,MINDEN AIRPORT                ,US   ,LA ,KMNE  ,+32.646 ,-093.298 ,+0085.0
720741 ,00269 ,BOULDER MUNICIPAL AIRPORT     ,US   ,NV ,KBVU  ,+35.947 ,-114.861 ,+0671.2
720742 ,00270 ,FAITH RANCH AIRPORT           ,US   ,TX ,KFTN  ,+28.209 ,-100.019 ,+0236.2
720742 ,99999 ,FAITH RANCH AIRPORT           ,US   ,TX ,KFTN  ,+28.209 ,-100.019 ,+0235.6
720743 ,00418 ,SOUTH PADRE ISLAND HELIPORT   ,US   ,TX ,KSPL  ,+26.067 ,-097.150 ,+0004.3
720743 ,99999 ,S PADRE ISLAND HELIPORT       ,US   ,TX ,KSPL  ,+26.071 ,-097.157 ,+0003.0
720744 ,00271 ,PICKENS COUNTY AIRPORT        ,US   ,SC ,KLQK  ,+34.817 ,-082.700 ,+0309.1
720744 ,99999 ,PICKENS CO AIRPORT            ,US   ,SC ,KLQK  ,+34.810 ,-082.703 ,+0308.8
720745 ,00272 ,BOOMVANG SPUR OIL PLATFORM    ,US   ,   ,KVAF  ,+27.350 ,-094.633 ,+0101.2
720745 ,99999 ,BOOMVANG HELIPORT / OIL PLATF ,US   ,   ,KVAF  ,+27.350 ,-094.633 ,+0101.0
720747 ,99999 ,ELK MOUNTAIN                  ,US   ,WY ,KEHY  ,+41.733 ,-106.467 ,+2225.0
720749 ,24255 ,WHIDBEY ISLAND NAS            ,US   ,WA ,KNUW  ,+48.350 ,-122.667 ,+0014.3
720753 ,99999 ,KEN JERNSTEDT                 ,US   ,OR ,      ,+45.672 ,-121.536 ,+0192.3
720759 ,99999 ,RAVALLI CO                    ,US   ,MT ,K6S5  ,+46.251 ,-114.125 ,+1110.1
720768 ,00274 ,LEE COUNTY AIRPORT            ,US   ,VA ,K0VG  ,+36.654 ,-083.218 ,+0430.1
720769 ,00275 ,GEORGE M BRYAN AIRPORT        ,US   ,MS ,KSTF  ,+33.433 ,-088.849 ,+0101.2
720769 ,99999 ,GEORGE M BRYAN                ,US   ,MS ,KSTF  ,+33.433 ,-088.849 ,+0101.2
720771 ,00276 ,COLEMAN MUNICIPAL AIRPORT     ,US   ,TX ,KCOM  ,+31.841 ,-099.404 ,+0517.3
720772 ,99999 ,MORIARTY AIRPORT              ,US   ,NM ,      ,+34.986 ,-106.009 ,+1889.5
720773 ,99999 ,COURTLAND AIRPORT             ,US   ,AL ,      ,+34.659 ,-087.349 ,+0179.2
720775 ,99999 ,ELLINGTON                     ,US   ,TN ,KLUG  ,+35.507 ,-086.804 ,+0218.5
720776 ,99999 ,HESLER NOBLE FLD              ,US   ,MS ,KLUL  ,+31.673 ,-089.172 ,+0072.5
720777 ,99999 ,LAWRENCEVILLE BRUNSWICK MUNI  ,US   ,VA ,KLVL  ,+36.773 ,-077.794 ,+0100.3
720779 ,00461 ,MEXIA LIMESTONE COUNTY AIRPOR ,US   ,TX ,KLXY  ,+31.641 ,-096.514 ,+0166.1
720781 ,99999 ,LYONS RICE CO MUNI            ,US   ,KS ,KLYO  ,+38.343 ,-098.227 ,+0515.4
720787 ,00278 ,JOHN BELL WILLIAMS AIRPORT    ,US   ,MS ,KJVW  ,+32.304 ,-090.411 ,+0075.3
720806 ,99999 ,PANOLA CO SHARPE FLD          ,US   ,TX ,K4F2  ,+32.176 ,-094.299 ,+0075.6
720815 ,99999 ,PUTNAM CO                     ,US   ,IN ,K4I7  ,+39.630 ,-086.814 ,+0256.6
720835 ,99999 ,MADELINE ISLAND               ,US   ,WI ,K4R5  ,+46.789 ,-090.759 ,+0197.8
720837 ,99999 ,JOSEPH STATE                  ,US   ,OR ,KJSY  ,+45.360 ,-117.254 ,+1256.1
720839 ,00279 ,RENO STEAD AIRPORT            ,US   ,NV ,KRTS  ,+39.667 ,-119.876 ,+1540.2
720844 ,99999 ,SPANISH PEAKS                 ,US   ,CO ,K4V1  ,+37.697 ,-104.785 ,+1844.0
720852 ,00280 ,MEADOW LAKE AIRPORT           ,US   ,CO ,KFLY  ,+38.946 ,-104.570 ,+2095.2
720853 ,00281 ,ROLLA MUNICIPAL AIRPORT       ,US   ,ND ,K06D  ,+48.884 ,-099.621 ,+0555.0
720854 ,00282 ,BEACH AIRPORT                 ,US   ,ND ,K20U  ,+46.925 ,-103.982 ,+0840.0
720855 ,00283 ,CAVALIER MUNICIPAL AIRPORT    ,US   ,ND ,K2C8  ,+48.784 ,-097.632 ,+0272.2
720856 ,00284 ,SCOTTSBORO MUNICIPAL AIRPORT  ,US   ,AL ,K4A6  ,+34.689 ,-086.006 ,+0198.1
720858 ,00285 ,CANDO MUNICIPAL AIRPORT       ,US   ,ND ,K9D7  ,+48.480 ,-099.236 ,+0450.2
720859 ,00286 ,BLACK RIVER FALLS AREA AIRPOR ,US   ,WI ,KBCK  ,+44.251 ,-090.855 ,+0255.1
720861 ,00287 ,CROSBY MUNICIPAL AIRPORT      ,US   ,ND ,KD50  ,+48.929 ,-103.297 ,+0594.1
720862 ,99999 ,ROBERTSON FLD                 ,US   ,ND ,      ,+48.753 ,-098.393 ,+0490.1
720863 ,00289 ,TIOGA MUNICIPAL AIRPORT       ,US   ,ND ,KD60  ,+48.381 ,-102.898 ,+0691.0
720864 ,00290 ,TARBORO EDGECOMBE AIRPORT     ,US   ,NC ,KETC  ,+35.937 ,-077.547 ,+0016.2
720865 ,00291 ,HUTSON FIELD AIRPORT          ,US   ,ND ,KGAF  ,+48.405 ,-097.371 ,+0251.2
720866 ,00292 ,MERCER COUNTY REGIONAL AIRPOR ,US   ,ND ,KHZE  ,+47.290 ,-101.581 ,+0553.2
720867 ,00293 ,RUGBY MUNICIPAL AIRPORT       ,US   ,ND ,KRUG  ,+48.390 ,-100.024 ,+0472.1
720867 ,99999 ,RUGBY MUNI                    ,US   ,ND ,KRUG  ,+48.390 ,-100.024 ,+0471.8
720868 ,00294 ,WATFORD CITY MUNICIPAL AIRPOR ,US   ,ND ,KS25  ,+47.796 ,-103.254 ,+0643.1
720868 ,99999 ,WATFORD CITY MUNI             ,US   ,ND ,KS25  ,+47.796 ,-103.254 ,+0642.8
720869 ,00295 ,JESSE VIERTEL MEMORIAL AIRPOR ,US   ,MO ,KVER  ,+38.947 ,-092.683 ,+0218.2
720871 ,00296 ,MANDAN MUNICIPAL AIRPORT      ,US   ,ND ,KY19  ,+46.768 ,-100.894 ,+0593.1
720887 ,00297 ,MANITOWISH WATERS AIRPORT     ,US   ,WI ,KD25  ,+46.117 ,-089.883 ,+0491.0
720895 ,99999 ,GLEN ULLIN REGIONAL           ,US   ,ND ,KD57  ,+46.813 ,-101.860 ,+0636.7
720897 ,99999 ,MONROE WALTON CO              ,US   ,GA ,KD73  ,+33.782 ,-083.693 ,+0264.3
720902 ,00298 ,DUPONT LAPEER AIRPORT         ,US   ,MI ,KD95  ,+43.067 ,-083.267 ,+0254.2
720902 ,99999 ,DUPONT LAPEER                 ,US   ,MI ,KD95  ,+43.067 ,-083.272 ,+0254.2
720903 ,00441 ,DAVIESS COUNTY AIRPORT        ,US   ,IN ,KDCY  ,+38.700 ,-087.130 ,+0143.3
720904 ,00299 ,DELAND MUNICIPAL AIRPORT SIDN ,US   ,FL ,KDED  ,+29.067 ,-081.283 ,+0024.1
720907 ,99999 ,CAMPBELL CO                   ,US   ,TN ,KJAU  ,+36.335 ,-084.162 ,+0359.7
720909 ,00300 ,STANLEY MUNICIPAL AIRPORT     ,US   ,ND ,K08D  ,+48.301 ,-102.406 ,+0684.3
720911 ,00301 ,BARNES COUNTY MUNICIPAL AIRPO ,US   ,ND ,KBAC  ,+46.942 ,-098.018 ,+0427.0
720912 ,00302 ,VIOSCA KNOLL 768 OIL PLATFORM ,US   ,AL ,KVOA  ,+29.233 ,-087.783 ,+0053.0
720912 ,99999 ,VIOSCA KNOLL 768              ,US   ,AL ,KVOA  ,+29.233 ,-087.783 ,+0053.0
720913 ,00303 ,SALSA                         ,US   ,LA ,KGHB  ,+27.833 ,-091.983 ,+0030.2
720913 ,99999 ,GARDEN BANKS 172              ,US   ,LA ,KGHB  ,+27.833 ,-091.983 ,+0030.0
720914 ,00304 ,EUGENE ISLAND OIL PLATFORM    ,US   ,LA ,KEIR  ,+28.633 ,-091.483 ,+0028.0
720914 ,99999 ,EUGENE I 2150ILP              ,US   ,LA ,KEIR  ,+28.633 ,-091.483 ,+0028.0
720915 ,00305 ,EAST CAMERON 47 OIL PLATFORM  ,US   ,LA ,KCMB  ,+29.433 ,-092.983 ,+0029.3
720915 ,99999 ,E CAMERON 47JP                ,US   ,LA ,KCMB  ,+29.433 ,-092.983 ,+0029.0
720916 ,00453 ,GREEN CANYON 338              ,US   ,LA ,KGRY  ,+27.630 ,-090.450 ,+0058.2
720916 ,99999 ,GREEN CANYON 338              ,US   ,LA ,KGRY  ,+27.633 ,-090.450 ,+0058.0
720917 ,00306 ,HIGH ISLAND 179 OIL PLATFORM  ,US   ,TX ,KXIH  ,+29.183 ,-094.517 ,+0075.3
720917 ,99999 ,HIGH ISLAND 179A              ,US   ,LA ,KXIH  ,+29.183 ,-094.517 ,+0075.0
720918 ,00307 ,MAIN PASS 140B                ,US   ,LA ,KMIS  ,+29.296 ,-088.842 ,+0025.0
720918 ,99999 ,MISSION                       ,US   ,SD ,KMIS  ,+43.033 ,-100.617 ,+0789.0
720919 ,00308 ,NORTH PADRE ISLAND            ,US   ,TX ,KOPM  ,+26.833 ,-096.933 ,+0025.3
720919 ,99999 ,N PADRE 975                   ,US   ,TX ,KOPM  ,+26.833 ,-096.933 ,+0025.0
720921 ,00309 ,WEST CAMERON 368 A OIL PLATFO ,US   ,TX ,KCRH  ,+28.917 ,-093.300 ,+0034.1
720921 ,99999 ,W CAMERON 368A                ,US   ,TX ,KCRH  ,+28.917 ,-093.300 ,+0034.0
720922 ,99999 ,ST GEORGE MUNI                ,US   ,UT ,KDXZ  ,+37.036 ,-113.510 ,+0879.0
720923 ,00310 ,BOUNDARY COUNTY AIRPORT       ,US   ,ID ,K65S  ,+48.726 ,-116.295 ,+0711.1
720924 ,00311 ,ROSCOE TURNER AIRPORT         ,US   ,MS ,KCRX  ,+34.915 ,-088.604 ,+0130.2
720924 ,99999 ,ROSCOE TURNER AIRPORT         ,US   ,MS ,KCRX  ,+34.915 ,-088.604 ,+0129.5
720925 ,00312 ,ATLANTIS OIL PLATFORM         ,US   ,LA ,KATP  ,+27.200 ,-090.033 ,+0050.3
720925 ,99999 ,ATLANTIS                      ,US   ,LA ,KATP  ,+27.200 ,-090.033 ,+0050.0
720926 ,00313 ,BEAUMONT MUNICIPAL AIRPORT    ,US   ,TX ,KBMT  ,+30.071 ,-094.216 ,+0010.1
720927 ,00314 ,FLETCHER FIELD AIRPORT        ,US   ,MS ,KCKM  ,+34.300 ,-090.512 ,+0053.0
720928 ,00315 ,DELAWARE MUNICIPAL JIM MOORE  ,US   ,OH ,KDLZ  ,+40.280 ,-083.115 ,+0288.0
720929 ,00316 ,CUMERLAND MUNICIPAL AIRPORT   ,US   ,WI ,KUBE  ,+45.506 ,-091.981 ,+0378.3
720932 ,00317 ,BROOKHAVEN LINCOLN COUNTY AIR ,US   ,MS ,K1R7  ,+31.606 ,-090.409 ,+0149.1
720933 ,00318 ,LINTON MUNICIPAL AIRPORT      ,US   ,ND ,K7L2  ,+46.218 ,-100.245 ,+0542.2
720934 ,99999 ,WRAY MUNI                     ,US   ,CO ,      ,+40.100 ,-102.241 ,+1120.7
720935 ,99999 ,PETALUMA MUNI                 ,US   ,CA ,      ,+38.258 ,-122.606 ,+0026.5
720936 ,99999 ,ALWOOD NDB                    ,US   ,NC ,KAQE  ,+35.707 ,-077.372 ,+0009.0
720939 ,99999 ,OAKES MUNI                    ,US   ,ND ,      ,+46.173 ,-098.080 ,+0406.9
720941 ,99999 ,HARVEY MUNI                   ,US   ,ND ,      ,+47.791 ,-099.932 ,+0489.2
720942 ,00323 ,WAHOO MUNICIPAL AIRPORT       ,US   ,NE ,KAHQ  ,+41.233 ,-096.600 ,+0373.1
720943 ,00431 ,HARRISON COUNTY AIRPORT       ,US   ,TX ,KASL  ,+32.521 ,-094.308 ,+0108.8
720944 ,00324 ,BELLEFONTAINE REGIONAL AIRPOR ,US   ,OH ,KEDJ  ,+40.367 ,-083.817 ,+0342.3
720945 ,99999 ,QUINCY MUNI ARPT              ,US   ,FL ,      ,+30.600 ,-084.550 ,+0020.9
720946 ,00326 ,FERNANDINA BEACH MUNICIPAL AI ,US   ,FL ,KFHB  ,+30.617 ,-081.467 ,+0005.2
720947 ,99999 ,COOPERSTOWN MUNI              ,US   ,ND ,      ,+47.423 ,-098.106 ,+0434.0
720948 ,00328 ,JIMMY CARTER REGIONAL AIRPORT ,US   ,GA ,KACJ  ,+32.110 ,-084.189 ,+0142.7
720949 ,00329 ,CAMDENTON MEMORIAL AIRPORT    ,US   ,MO ,KH21  ,+37.974 ,-092.691 ,+0324.0
720951 ,00330 ,EAST GEORGIA REGIONAL AIRPORT ,US   ,GA ,KSBO  ,+32.609 ,-082.370 ,+0100.3
720952 ,99999 ,GRAY BUTTE FLD                ,US   ,CA ,KGXA  ,+34.564 ,-117.675 ,+0920.5
720953 ,00331 ,MAIN PASS 289 C OIL PLATFORM  ,US   ,LA ,KVKY  ,+29.248 ,-088.441 ,+0115.2
720953 ,99999 ,MAIN PASS 289C OIL PLATFORM   ,US   ,LA ,KVKY  ,+29.248 ,-088.441 ,+0115.0
720954 ,00456 ,ALAMINOS CANYON               ,US   ,TX ,KHHV  ,+26.933 ,-094.683 ,+0025.3
720954 ,99999 ,ALAMINOS CANYON 25 OIL PLATFO ,US   ,   ,KHHV  ,+26.939 ,-094.689 ,+0090.0
720955 ,99999 ,SOUTH TIMBALLER 301B OIL PLAT ,US   ,   ,KSTZ  ,+28.160 ,-090.666 ,+0089.0
720956 ,00332 ,VERMILION 331 OIL PLATFORM    ,US   ,   ,KVQT  ,+28.270 ,-092.264 ,+0090.2
720956 ,99999 ,VERMILLON 331A                ,US   ,   ,KVQT  ,+28.270 ,-092.264 ,+0090.0
720957 ,00333 ,PORT FORCHON HELIPORT         ,US   ,LA ,KXPY  ,+29.117 ,-090.200 ,+0030.2
720958 ,99999 ,TUCKER GUTHRIE MEM            ,US   ,KY ,      ,+36.859 ,-083.358 ,+0472.7
720959 ,99999 ,BUTLER MUNI                   ,US   ,GA ,      ,+32.568 ,-084.251 ,+0203.3
720961 ,00336 ,LOGANSPORT CASS COUNTY AIRPOR ,US   ,IN ,KGGP  ,+40.711 ,-086.375 ,+0225.3
720962 ,00337 ,HEART OF GEORGIA REGIONAL AIR ,US   ,GA ,KEZM  ,+32.214 ,-083.128 ,+0093.3
720962 ,99999 ,HEART OF GEORGIA RGNL         ,US   ,GA ,KEZM  ,+32.214 ,-083.128 ,+0092.7
720963 ,99999 ,MCGREGOR RANGE BASE CAMP      ,US   ,NM ,KM63  ,+32.079 ,-106.153 ,+1246.0
